stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
252.0,영광군,2019-11-15,9.7,-0.5,222.0,17.1,1356.0,,,,,,,9.4,230.0,1328.0,5.2,250.0,1426.0,2.4,2079.0,180.0,4.6,58.0,1121.0,71.5,8.9,1016.0,1023.8,45.0,1018.5,1638.0,1020.6,10.3,9.5,1200.0,2.16,13.14,,,,,,1.6,0.1,10.6,0.8,9.4,9.4,11.1,11.8,,,,,,2.1,3.1,,,
252.0,영광군,2019-11-16,12.6,8.8,2400.0,18.2,1442.0,,,,,,2.9,5.1,200.0,16.0,3.2,180.0,319.0,1.2,1076.0,180.0,10.3,72.0,1439.0,86.8,12.7,1015.7,1021.8,2112.0,1018.7,432.0,1020.2,10.3,2.1,1400.0,1.02,3.99,,,,,,4.6,1.0,13.8,7.5,12.1,11.8,12.4,12.5,,,,,,0.6,0.9,,,
252.0,영광군,2019-11-17,15.7,8.2,149.0,20.2,2044.0,,,,,,19.3,11.7,230.0,2232.0,6.1,180.0,1439.0,2.8,2384.0,160.0,13.3,73.0,1352.0,86.6,15.4,1012.3,1021.7,1.0,1012.3,2316.0,1016.7,10.3,0.2,1200.0,0.82,2.51,,,,,,9.5,3.0,15.1,7.8,13.2,12.7,13.0,12.9,,,,,,1.1,1.5,,,
252.0,영광군,2019-11-18,9.5,6.3,2153.0,16.5,1.0,,,,,,14.3,13.2,20.0,324.0,6.5,360.0,850.0,3.8,3260.0,340.0,4.6,54.0,2334.0,72.8,8.9,1016.3,1023.8,2143.0,1013.3,6.0,1020.8,10.3,0.5,1100.0,1.23,4.3,,,,,,9.5,1.8,9.6,6.0,12.1,12.6,13.7,13.7,,,,,,1.5,2.1,,,
252.0,영광군,2019-11-19,6.0,3.7,950.0,8.5,1431.0,,,,,,0.3,11.0,360.0,701.0,5.8,20.0,830.0,2.8,2415.0,340.0,0.5,47.0,151.0,68.5,6.3,1021.8,1029.6,2341.0,1023.2,424.0,1026.4,10.2,1.0,1300.0,1.13,4.81,,,,,,7.6,0.9,6.9,4.5,8.6,9.3,11.4,12.1,,,,,,0.9,1.3,,,
252.0,영광군,2019-11-20,3.4,-0.5,2329.0,8.2,1309.0,,,,,,,8.0,20.0,1521.0,4.8,360.0,1528.0,1.4,1216.0,20.0,-1.6,48.0,1519.0,71.0,5.4,1026.6,1033.2,1028.0,1029.2,346.0,1031.3,10.2,9.5,1200.0,2.2,13.14,,,,,,1.3,0.5,6.1,1.1,7.6,8.3,10.3,11.1,,,,,,1.6,2.3,,,
252.0,영광군,2019-11-21,5.7,-1.8,454.0,12.6,1522.0,,,,,,,5.0,20.0,1108.0,2.6,50.0,2223.0,1.1,981.0,20.0,-1.2,32.0,1209.0,63.9,5.7,1026.2,1033.5,914.0,1028.8,1412.0,1030.9,10.2,7.6,1100.0,2.02,10.85,,,,,,5.8,4.0,7.4,-2.3,7.0,7.4,9.3,10.1,,,,,,1.6,2.3,,,
252.0,영광군,2019-11-22,10.9,3.9,700.0,19.2,1434.0,,,,,,,5.5,20.0,1233.0,2.2,270.0,1602.0,0.8,719.0,50.0,5.1,49.0,1400.0,69.0,8.9,1021.9,1029.2,52.0,1024.4,1630.0,1026.4,10.2,9.0,1200.0,2.05,11.93,,,,,,2.9,0.4,13.4,3.2,10.5,10.2,10.6,10.7,,,,,,1.7,2.5,,,
252.0,영광군,2019-11-23,12.5,6.0,724.0,20.2,1348.0,,,,,,,4.8,200.0,1132.0,3.2,250.0,1504.0,0.9,757.0,360.0,7.9,45.0,1351.0,75.8,10.7,1019.0,1026.7,848.0,1020.9,2334.0,1023.5,10.1,9.2,1200.0,2.07,12.47,,,,,,4.0,0.4,14.2,4.9,11.7,11.3,11.6,11.5,,,,,,1.9,2.7,,,
252.0,영광군,2019-11-24,13.4,9.1,623.0,20.6,1204.0,,,,,,1.1,12.2,20.0,2322.0,6.0,360.0,1859.0,2.1,1845.0,360.0,9.8,68.0,1049.0,80.0,12.4,1016.6,1026.7,2358.0,1017.8,1343.0,1021.1,10.1,6.8,1300.0,1.99,10.47,,,,,,7.3,1.4,17.0,8.3,13.6,13.0,12.9,12.5,,,,,,2.3,3.2,,,
252.0,영광군,2019-11-25,4.7,1.5,2326.0,9.3,1.0,,,,,,,12.4,20.0,115.0,7.0,20.0,242.0,3.8,3262.0,20.0,-0.2,61.0,635.0,70.4,6.0,1024.4,1030.6,2119.0,1026.5,19.0,1029.1,10.1,0.0,1100.0,0.79,4.32,,,,,,9.8,3.1,5.8,2.5,8.6,9.5,11.6,12.2,,,,,,0.8,1.1,,,
252.0,영광군,2019-11-26,7.5,1.2,507.0,12.6,1435.0,,,,,,0.0,4.4,20.0,1552.0,3.1,20.0,1555.0,0.9,739.0,20.0,3.6,58.0,1437.0,76.6,8.0,1024.2,1031.1,904.0,1027.1,1530.0,1028.8,10.1,4.3,1000.0,1.72,8.06,,,,,,8.5,4.1,8.3,2.4,8.8,8.9,10.2,10.7,,,,,,1.1,1.6,,,
252.0,영광군,2019-11-27,6.8,2.7,2400.0,9.6,1.0,,,,,,0.0,11.2,360.0,1418.0,7.0,20.0,1423.0,3.4,2916.0,20.0,1.7,57.0,1401.0,70.9,7.0,1023.2,1029.3,936.0,1026.4,1414.0,1027.8,10.1,0.9,1100.0,1.18,5.86,,,,,,9.6,2.0,7.7,2.5,9.2,9.6,10.9,11.2,,,,,,1.2,1.7,,,
252.0,영광군,2019-11-28,4.4,-1.3,727.0,9.6,1413.0,,,,,,,7.7,360.0,1529.0,5.1,20.0,1541.0,1.4,1237.0,20.0,-0.2,47.0,1223.0,73.6,6.2,1025.0,1031.2,2342.0,1028.1,123.0,1029.7,10.0,8.5,1200.0,2.02,11.47,,,,,,5.1,0.1,5.3,-0.9,6.8,7.5,9.4,10.1,,,,,,1.5,2.1,,,
252.0,영광군,2019-11-29,3.1,-1.1,657.0,9.0,1310.0,,,,,,,8.5,20.0,1455.0,5.3,20.0,1457.0,1.3,1137.0,20.0,-2.9,28.0,1423.0,68.8,5.0,1027.1,1033.1,1028.0,1030.8,113.0,1031.8,10.0,9.6,1200.0,2.14,12.82,,,,,,1.3,0.0,4.5,-1.3,6.0,6.7,8.8,9.4,,,,,,1.8,2.5,,,
252.0,영광군,2019-11-30,5.1,-2.8,603.0,12.5,1438.0,,,,,,,5.5,340.0,1539.0,3.6,20.0,1541.0,0.9,762.0,20.0,-0.7,37.0,1152.0,68.6,5.9,1024.2,1031.8,152.0,1026.7,2026.0,1028.8,10.0,7.4,1200.0,2.03,11.06,,,,,,5.3,1.0,6.7,-1.8,6.3,6.5,8.1,8.7,,,,,,1.7,2.4,,,
252.0,영광군,2019-12-01,5.6,4.5,2239.0,6.6,1.0,,,,,,17.6,6.2,20.0,1704.0,4.4,20.0,1706.0,1.0,866.0,20.0,4.3,71.0,1.0,92.1,8.3,1017.1,1026.9,3.0,1018.1,1547.0,1021.7,10.0,0.0,1000.0,0.16,0.66,,,,,,9.6,3.8,5.5,4.6,7.3,7.6,8.9,9.3,,,,,,0.5,0.7,,,
252.0,영광군,2019-12-02,5.2,3.7,1824.0,7.7,1229.0,,,,,,0.3,13.0,320.0,1453.0,6.6,360.0,1135.0,3.6,3113.0,340.0,-0.3,52.0,1730.0,67.9,6.0,1018.6,1027.1,2236.0,1019.3,3.0,1023.3,10.0,2.1,1200.0,1.34,5.32,,,,,,8.6,3.4,4.9,2.7,6.8,7.1,8.5,9.0,,,,,,1.1,1.6,,,
252.0,영광군,2019-12-03,4.1,0.8,2349.0,8.9,1455.0,,,,,,0.4,10.1,340.0,32.0,4.2,340.0,345.0,1.5,1255.0,320.0,-0.7,51.0,1616.0,72.1,5.8,1022.3,1028.4,2336.0,1025.4,330.0,1027.0,10.0,3.6,1000.0,1.46,7.61,,,,,,6.0,2.1,5.3,0.8,6.4,6.7,8.0,8.5,,,,,,1.0,1.4,,,
252.0,영광군,2019-12-04,5.1,1.2,10.0,10.7,1403.0,,,,,,,5.4,290.0,1433.0,2.7,320.0,1400.0,1.1,922.0,140.0,0.7,42.0,1444.0,74.6,6.4,1025.0,1031.6,2314.0,1027.9,420.0,1029.7,9.9,8.3,1100.0,1.84,10.18,,,,,,2.5,0.3,6.7,1.2,6.6,6.7,8.0,8.4,,,,,,1.4,2.0,,,
252.0,영광군,2019-12-05,1.4,-1.9,2347.0,4.3,135.0,,,,,,0.4,13.1,20.0,1921.0,6.1,20.0,2214.0,2.5,2176.0,360.0,-3.9,40.0,1000.0,69.0,4.7,1031.0,1038.4,2257.0,1031.1,57.0,1035.8,9.9,7.1,1200.0,2.04,10.72,,,,,,5.0,1.8,3.3,-1.7,4.6,5.3,7.3,8.0,,,,,,1.3,1.9,,,
252.0,영광군,2019-12-06,-2.7,-6.5,739.0,1.7,1404.0,,,,,,,10.2,90.0,1352.0,6.4,20.0,1439.0,1.9,1664.0,20.0,-8.5,47.0,1223.0,64.6,3.2,1031.3,1039.4,838.0,1033.8,1735.0,1036.2,9.9,8.7,1200.0,2.03,11.78,,,,,,1.0,0.0,-0.6,-5.9,2.0,2.9,5.7,6.8,,,,,,1.2,1.7,,,
252.0,영광군,2019-12-07,1.9,-5.6,222.0,7.5,1509.0,,,,,,,6.1,340.0,1332.0,3.4,340.0,1338.0,0.9,770.0,20.0,-4.1,52.0,1043.0,64.6,4.7,1026.1,1034.3,1.0,1029.1,1449.0,1030.9,9.9,8.2,1200.0,1.86,10.68,,,,,,6.5,2.0,4.3,-4.7,3.0,3.2,5.0,5.8,,,,,,1.1,1.6,,,
252.0,영광군,2019-12-08,2.9,-1.8,2354.0,7.8,1335.0,,,,,,,5.8,20.0,1340.0,3.1,360.0,1342.0,1.1,920.0,90.0,-0.6,55.0,1356.0,78.0,5.8,1024.2,1031.0,1015.0,1027.8,1743.0,1028.9,9.9,8.2,1100.0,1.86,11.18,,,,,,4.0,2.6,4.9,-1.4,5.2,5.3,6.2,6.5,,,,,,1.2,1.8,,,
252.0,영광군,2019-12-09,4.4,-3.5,707.0,11.8,1522.0,,,,,,,5.8,200.0,1550.0,3.7,180.0,1557.0,1.0,893.0,180.0,0.7,55.0,1155.0,79.0,6.6,1020.0,1028.3,33.0,1022.7,1622.0,1024.6,9.9,5.0,1100.0,1.73,7.61,,,,,,3.5,0.9,3.3,-4.3,4.2,4.5,6.0,6.4,,,,,,1.1,1.6,,,
252.0,영광군,2019-12-10,10.1,5.5,731.0,15.0,1258.0,,,,,,,6.7,230.0,1524.0,4.0,230.0,1618.0,1.8,1523.0,160.0,6.4,59.0,1541.0,78.6,9.7,1016.1,1023.0,1.0,1019.1,2250.0,1020.6,9.9,5.5,1200.0,1.55,7.5,,,,,,6.9,0.3,9.7,1.3,6.8,6.5,6.9,6.9,,,,,,1.2,1.8,,,
252.0,영광군,2019-12-11,8.7,4.6,2355.0,13.9,1114.0,,,,,,0.1,10.6,20.0,1821.0,5.0,340.0,1658.0,2.5,2138.0,360.0,4.7,56.0,2043.0,76.6,8.9,1015.4,1024.4,2346.0,1017.1,558.0,1019.9,9.8,1.2,1100.0,0.88,3.72,,,,,,7.1,1.6,9.2,3.2,7.9,7.7,8.1,7.9,,,,,,1.1,1.6,,,
252.0,영광군,2019-12-12,3.1,-1.6,2330.0,6.5,1345.0,,,,,,0.0,9.6,340.0,415.0,4.9,360.0,1407.0,2.1,1789.0,20.0,-3.5,47.0,1402.0,62.4,4.7,1024.4,1031.3,2144.0,1024.2,1.0,1029.1,9.8,8.3,1200.0,1.94,11.39,,,,,,3.4,1.1,5.1,-2.8,5.8,6.2,7.5,7.8,,,,,,1.4,1.9,,,
252.0,영광군,2019-12-13,2.0,-4.5,708.0,9.2,1503.0,,,,,,,3.1,180.0,1522.0,1.8,200.0,1356.0,0.6,535.0,20.0,-6.0,21.0,1259.0,59.1,3.9,1023.3,1031.3,1.0,1025.9,2216.0,1028.0,9.8,9.0,1300.0,1.71,10.03,,,,,,6.4,1.9,4.6,-3.3,3.7,4.2,6.1,6.7,,,,,,1.3,1.9,,,
252.0,영광군,2019-12-14,5.0,0.5,2215.0,7.7,1241.0,,,,,,1.1,10.0,20.0,1053.0,6.3,20.0,1024.0,2.5,2127.0,360.0,-1.5,37.0,1426.0,63.8,5.6,1023.7,1030.0,1013.0,1024.6,326.0,1028.3,9.8,7.5,1200.0,2.02,11.22,,,,,,6.6,0.6,6.1,-0.3,5.3,5.4,6.4,6.6,,,,,,1.5,2.2,,,
252.0,영광군,2019-12-15,5.4,-2.6,608.0,14.9,1412.0,,,,,,,7.3,180.0,1227.0,3.8,160.0,1233.0,1.0,835.0,20.0,1.0,48.0,1342.0,75.1,6.7,1023.8,1030.2,304.0,1026.7,2250.0,1028.4,9.8,7.6,1300.0,1.89,10.1,,,,,,5.9,0.6,6.5,-2.5,5.3,5.3,6.3,6.5,,,,,,1.3,1.9,,,
252.0,영광군,2019-12-16,10.4,4.8,1.0,14.8,1505.0,,,,,,,6.2,160.0,2319.0,3.7,160.0,2324.0,1.4,1188.0,160.0,4.4,55.0,1356.0,66.9,8.4,1018.1,1026.8,12.0,1018.2,2358.0,1022.7,9.8,0.9,1200.0,1.14,4.46,,,,,,6.4,1.9,10.2,3.0,7.7,7.2,7.4,7.3,,,,,,1.1,1.6,,,
252.0,영광군,2019-12-17,9.7,7.4,2354.0,12.6,1056.0,,,,,,4.4,8.6,20.0,2237.0,4.6,360.0,2339.0,2.1,1836.0,340.0,7.3,67.0,1.0,85.9,10.4,1012.7,1021.1,2301.0,1014.8,1219.0,1017.2,9.8,0.0,1000.0,0.18,0.38,,,,,,8.9,5.9,8.6,5.0,8.3,8.1,8.3,8.1,,,,,,0.6,0.9,,,
252.0,영광군,2019-12-18,4.4,2.0,2144.0,7.3,1.0,,,,,,,9.0,340.0,58.0,5.1,20.0,1103.0,3.0,2599.0,360.0,-0.2,65.0,1128.0,72.1,6.1,1019.8,1026.4,1035.0,1020.5,29.0,1024.5,9.8,1.1,1200.0,1.05,5.42,,,,,,8.8,5.9,5.0,2.2,6.4,6.8,7.9,8.1,,,,,,0.8,1.2,,,
252.0,영광군,2019-12-19,2.3,-1.3,731.0,5.5,1405.0,,,,,,,8.6,340.0,1514.0,5.5,20.0,1649.0,1.9,1661.0,20.0,-3.0,52.0,1513.0,68.6,4.9,1022.2,1029.4,2312.0,1024.8,38.0,1026.9,9.8,8.4,1200.0,1.96,10.47,,,,,,6.0,1.8,4.5,-0.3,4.6,5.1,6.8,7.2,,,,,,1.3,1.8,,,
252.0,영광군,2019-12-20,1.7,-1.9,2353.0,5.6,1256.0,,,,,,1.4,6.1,360.0,1538.0,3.3,360.0,1543.0,1.0,878.0,20.0,-1.1,60.0,1341.0,82.0,5.7,1025.0,1032.5,2135.0,1028.1,1506.0,1029.7,9.8,1.0,1000.0,1.05,4.84,,,,,,7.8,1.4,2.4,-0.4,3.9,4.4,6.1,6.7,,,,,,0.6,0.9,,,
252.0,영광군,2019-12-21,0.3,-3.5,328.0,5.3,1601.0,,,,,,,3.2,20.0,2226.0,2.2,20.0,2227.0,0.6,494.0,20.0,-2.6,54.0,1417.0,81.8,5.0,1023.3,1030.6,1.0,1024.9,2231.0,1028.0,9.8,0.1,1200.0,0.73,4.42,,,,,,8.3,0.0,0.4,-3.6,2.6,3.3,5.3,6.0,,,,,,0.5,0.8,,,
252.0,영광군,2019-12-22,4.0,-1.1,17.0,10.8,1405.0,,,,,,,6.0,360.0,1349.0,3.0,20.0,348.0,1.0,838.0,20.0,-0.5,46.0,1411.0,74.0,5.9,1016.4,1025.2,5.0,1018.1,1539.0,1021.1,9.8,4.9,1300.0,1.5,7.01,,,,,,5.6,0.5,4.2,0.0,4.2,4.2,5.3,5.7,,,,,,0.9,1.3,,,
252.0,영광군,2019-12-23,5.8,0.6,51.0,9.0,1204.0,,,,,,2.4,8.7,340.0,1111.0,4.5,360.0,1508.0,2.0,1718.0,360.0,1.2,52.0,1201.0,73.6,6.7,1018.5,1026.7,2248.0,1019.3,117.0,1023.1,9.8,3.0,1100.0,1.57,6.76,,,,,,8.6,4.6,5.5,0.2,5.4,5.2,5.9,6.1,,,,,,1.1,1.5,,,
252.0,영광군,2019-12-24,2.9,-1.0,2357.0,9.6,1427.0,,,,,,,4.8,110.0,1434.0,2.9,20.0,1540.0,1.0,834.0,20.0,-2.5,28.0,1436.0,70.4,5.1,1022.1,1029.3,954.0,1024.9,1517.0,1026.8,9.8,8.2,1200.0,1.95,10.76,,,,,,3.6,0.0,4.9,-0.3,5.0,5.1,6.1,6.3,,,,,,1.3,1.9,,,
252.0,영광군,2019-12-25,4.2,-3.3,610.0,12.1,1416.0,,,,,,,7.6,20.0,1502.0,5.4,20.0,1503.0,1.1,942.0,20.0,-3.3,29.0,1351.0,61.9,4.8,1018.1,1026.8,2.0,1018.8,2323.0,1022.7,9.8,6.8,1200.0,1.91,10.18,,,,,,6.0,4.5,4.7,-4.0,4.5,4.4,5.6,5.9,,,,,,1.6,2.3,,,
252.0,영광군,2019-12-26,4.5,3.2,2255.0,6.0,1108.0,,,,,,0.1,13.3,360.0,2302.0,6.6,340.0,2056.0,2.7,2343.0,20.0,-1.4,51.0,107.0,66.0,5.6,1013.3,1021.8,2354.0,1015.7,1400.0,1017.9,9.8,0.0,1300.0,0.4,1.46,,,,,,9.1,2.9,4.5,2.0,4.9,5.1,6.1,6.2,,,,,,1.0,1.5,,,
252.0,영광군,2019-12-27,2.9,0.6,2227.0,5.0,1402.0,,,,,,,12.3,360.0,135.0,6.0,340.0,136.0,2.7,2291.0,340.0,-4.1,50.0,933.0,59.8,4.5,1021.1,1028.6,2312.0,1021.7,2.0,1025.8,9.8,0.9,1200.0,0.9,4.61,,,,,,8.9,4.9,3.5,1.1,4.2,4.5,5.7,6.0,,,,,,0.8,1.1,,,
252.0,영광군,2019-12-28,1.4,-3.9,747.0,8.6,1437.0,,,,,,,3.9,200.0,1159.0,2.2,180.0,1205.0,0.4,387.0,20.0,-4.3,38.0,1447.0,68.1,4.4,1024.3,1030.1,932.0,1027.8,1614.0,1029.0,9.8,9.1,1200.0,1.89,10.85,,,,,,0.0,0.0,3.6,-2.8,3.7,4.0,5.2,5.7,,,,,,1.5,2.1,,,
252.0,영광군,2019-12-29,4.4,-2.3,46.0,7.5,2252.0,,,,,,11.4,6.5,360.0,1901.0,3.1,160.0,1303.0,1.2,1007.0,160.0,1.1,42.0,1011.0,80.6,6.9,1019.9,1029.9,3.0,1020.7,2229.0,1024.6,9.8,0.0,1200.0,0.45,1.63,,,,,,10.0,3.8,3.6,-2.3,3.7,3.8,5.0,5.3,,,,,,0.5,0.7,,,
252.0,영광군,2019-12-30,6.3,0.6,2348.0,11.4,1244.0,,,,,,0.9,12.2,20.0,1600.0,6.4,20.0,1657.0,2.7,2292.0,360.0,3.6,64.0,2129.0,83.5,8.2,1020.0,1030.9,2348.0,1020.6,10.0,1024.6,9.8,2.5,1200.0,1.82,5.73,,,,,,9.1,5.8,7.0,1.1,7.1,6.7,6.7,6.4,,,,,,1.2,1.7,,,
252.0,영광군,2019-12-31,-2.7,-5.2,2338.0,0.6,1.0,,,,,,,15.5,360.0,618.0,8.2,20.0,750.0,4.6,3958.0,20.0,-8.4,51.0,622.0,65.0,3.2,1030.2,1036.8,953.0,1030.9,1.0,1035.0,9.8,4.1,1200.0,1.86,7.86,,,,,,7.9,2.8,-1.9,-6.1,2.1,3.0,5.3,5.9,,,,,,0.9,1.3,,,
252.0,영광군,2020-01-01,-0.7,-5.2,1.0,4.5,1546.0,,,,,,,6.8,20.0,1406.0,3.7,360.0,1409.0,0.8,733.0,20.0,-5.7,55.0,1548.0,69.0,4.1,1028.3,1035.2,6.0,1031.9,2001.0,1033.1,9.8,3.0,1300.0,1.0,6.11,,,,,,7.1,6.6,0.1,-5.3,1.5,2.0,3.9,4.6,,,,,,0.7,1.0,,,
252.0,영광군,2020-01-02,1.7,-2.5,806.0,7.4,1305.0,,,,,,,6.5,20.0,1334.0,3.5,360.0,1336.0,0.8,650.0,360.0,-1.7,53.0,1307.0,79.1,5.4,1025.8,1032.3,902.0,1029.4,1708.0,1030.5,9.8,3.9,1300.0,1.71,4.38,,,,,,6.1,3.3,3.5,-2.5,2.8,2.9,4.0,4.5,,,,,,,,,,
252.0,영광군,2020-01-03,2.4,-1.8,2335.0,7.7,1409.0,,,,,,,7.6,20.0,1357.0,4.2,20.0,1430.0,0.9,766.0,360.0,-0.5,57.0,1424.0,82.6,5.9,1023.1,1029.4,1.0,1026.1,1447.0,1027.8,9.9,6.9,1100.0,1.61,9.18,,,,,,5.4,,3.3,-0.6,3.8,3.8,4.7,4.8,,,,,,1.0,1.4,,,
252.0,영광군,2020-01-04,1.6,-4.2,536.0,8.8,1425.0,,,,,,,6.8,340.0,1454.0,3.8,20.0,1603.0,0.9,771.0,20.0,-0.8,59.0,1354.0,85.6,5.8,1022.3,1029.1,2340.0,1025.5,1446.0,1027.1,9.9,6.9,1200.0,1.68,9.52,,,,,,5.5,0.1,1.3,-3.8,3.1,3.3,4.5,4.8,,,,,,1.1,1.6,,,
252.0,영광군,2020-01-05,2.5,-5.0,720.0,10.1,1504.0,,,,,,,5.0,360.0,1333.0,2.9,20.0,1415.0,0.9,742.0,20.0,-4.4,26.0,1520.0,65.6,4.5,1025.6,1032.6,947.0,1029.0,9.0,1030.4,9.9,7.9,1100.0,1.91,11.14,,,,,,4.6,0.8,4.3,-6.1,3.1,3.1,4.3,4.7,,,,,,1.4,2.0,,,
252.0,영광군,2020-01-06,6.8,2.5,800.0,9.6,2204.0,,,,,,7.7,10.8,140.0,1724.0,5.3,160.0,1834.0,2.3,2006.0,160.0,4.3,49.0,333.0,84.8,8.6,1019.1,1029.6,3.0,1018.3,2359.0,1023.7,9.9,0.0,1100.0,0.13,0.54,,,,,,9.6,6.5,5.9,2.5,5.1,4.7,5.0,5.1,,,,,,0.4,0.5,,,
252.0,영광군,2020-01-07,13.5,8.3,2355.0,17.2,1759.0,,,,,,29.6,20.0,270.0,1918.0,10.1,250.0,1920.0,3.7,3202.0,200.0,12.9,91.0,2155.0,96.5,15.1,1006.2,1018.3,1.0,1004.2,2011.0,1010.6,9.9,0.0,1300.0,0.07,0.25,,,,,,8.4,,12.9,8.3,10.5,9.2,7.7,6.9,,,,,,0.5,0.7,,,
252.0,영광군,2020-01-08,4.7,4.0,1947.0,8.3,1.0,,,,,,3.0,14.6,270.0,248.0,7.0,320.0,615.0,4.1,3522.0,320.0,1.4,70.0,2201.0,79.5,6.8,1014.3,1024.6,2148.0,1006.8,1.0,1018.9,9.9,0.0,1200.0,0.07,0.14,,,,,,9.4,2.5,4.5,3.0,6.8,7.2,8.1,8.0,,,,,,0.7,1.0,,,
252.0,영광군,2020-01-09,3.3,1.0,2400.0,4.9,1412.0,,,,,,,10.5,20.0,1207.0,6.6,20.0,1110.0,3.1,2718.0,20.0,-1.4,63.0,1043.0,71.3,5.5,1020.2,1025.9,1011.0,1023.9,115.0,1024.9,9.9,3.4,1200.0,1.13,6.23,,,,,,9.1,4.0,4.1,0.4,5.0,5.3,6.4,6.7,,,,,,0.9,1.3,,,
252.0,영광군,2020-01-10,0.8,-3.3,748.0,6.3,1349.0,,,,,,,6.9,360.0,1702.0,4.4,360.0,1708.0,1.3,1154.0,20.0,-3.0,45.0,1320.0,76.5,4.9,1019.4,1026.4,915.0,1022.4,1244.0,1024.1,9.9,8.4,1200.0,2.02,11.78,,,,,,5.1,0.9,1.7,-3.7,3.6,4.0,5.5,5.9,,,,,,1.3,1.9,,,
252.0,영광군,2020-01-11,2.4,-2.3,550.0,7.5,1314.0,,,,,,,7.2,50.0,1349.0,4.5,20.0,1358.0,1.5,1297.0,20.0,-2.2,52.0,1349.0,71.9,5.2,1015.9,1022.8,1.0,1018.8,1433.0,1020.6,10.0,6.4,1300.0,1.69,8.96,,,,,,8.3,1.1,3.4,-1.3,3.6,3.8,5.0,5.3,,,,,,1.2,1.8,,,
252.0,영광군,2020-01-12,3.5,1.7,23.0,4.4,1425.0,,,,,,0.0,8.5,360.0,2248.0,4.4,340.0,1441.0,2.5,2187.0,340.0,-2.3,57.0,1231.0,65.4,5.2,1015.1,1022.2,2250.0,1017.9,532.0,1019.7,10.0,0.0,1400.0,0.49,2.59,,,,,,9.0,2.5,3.6,1.2,3.9,4.0,5.1,5.4,,,,,,0.9,1.4,,,
252.0,영광군,2020-01-13,2.1,-0.4,2344.0,4.6,1221.0,,,,,,,8.8,340.0,1141.0,5.1,20.0,1519.0,2.5,2177.0,340.0,-3.9,51.0,1222.0,64.6,4.6,1019.5,1026.2,2227.0,1021.4,110.0,1024.2,10.0,2.0,1200.0,1.26,6.09,,,,,,9.0,1.4,3.4,0.0,3.8,4.0,5.0,5.2,,,,,,0.9,1.2,,,
252.0,영광군,2020-01-14,1.0,-1.8,747.0,5.0,1417.0,,,,,,,6.0,320.0,1538.0,3.0,360.0,1542.0,0.8,714.0,20.0,-4.3,49.0,1221.0,68.1,4.5,1021.4,1028.8,2353.0,1024.3,1345.0,1026.1,10.0,5.8,1300.0,1.6,8.25,,,,,,7.1,0.5,2.3,-0.7,3.5,3.7,4.8,5.1,,,,,,0.9,1.2,,,
252.0,영광군,2020-01-15,-0.1,-2.5,214.0,4.0,1505.0,,,,,,,7.7,20.0,1509.0,4.5,360.0,1514.0,1.0,901.0,360.0,-4.2,54.0,1449.0,74.4,4.5,1024.0,1030.5,1043.0,1027.8,1441.0,1028.8,10.0,3.9,1200.0,1.57,7.76,,,,,,8.3,1.6,1.5,-3.1,2.7,3.1,4.5,4.8,,,,,,0.8,1.2,,,
252.0,영광군,2020-01-16,0.5,-3.4,119.0,5.1,1405.0,,,,,,,7.2,20.0,1556.0,4.9,20.0,1605.0,1.4,1223.0,20.0,-5.5,40.0,1300.0,64.8,4.1,1022.3,1029.4,245.0,1025.1,1554.0,1027.0,10.1,7.5,1200.0,2.01,10.9,,,,,,8.4,0.9,2.2,-5.0,2.7,2.8,4.0,4.4,,,,,,1.3,1.8,,,
252.0,영광군,2020-01-17,0.8,-2.8,2359.0,5.4,1403.0,,,,,,,7.5,340.0,1554.0,4.7,20.0,1337.0,1.4,1211.0,20.0,-5.5,41.0,1404.0,63.5,4.1,1019.0,1025.5,1.0,1022.2,1448.0,1023.8,10.1,7.9,1200.0,2.08,10.85,,,,,,5.8,1.5,1.8,-3.1,3.1,3.2,4.3,4.5,,,,,,1.4,2.0,,,
252.0,영광군,2020-01-18,0.5,-6.0,734.0,6.0,1413.0,,,,,,,8.3,20.0,1206.0,5.7,20.0,1214.0,1.3,1129.0,360.0,-3.8,54.0,1329.0,74.4,4.7,1017.9,1024.0,1021.0,1021.3,1532.0,1022.7,10.1,9.0,1200.0,2.06,12.18,,,,,,4.1,1.3,1.8,-4.1,2.2,2.5,3.8,4.2,,,,,,1.3,1.9,,,
